,confessions,categories
188,"Yeo sun peng, found your ez link (****088F)in engine think lab today. Comment if it is you
","Lost and Found
SHARE:"
189,"#54346 #54348

To the KIND AND PATIENT SOUL WHO RETURNED MY WALLET, 

That goes by the name Mr Di?

THANK YOU SO MUCH!
YOU SAVE ME A TON OF INCONVENIENCE! 

CONTACT ME @96497183 so I could give u my proper thanks! 
","Funny, Lost and Found
SHARE:"
190,"Has anyone seen a black wallet around Science to S17 
Around 11-12.30pm

If found can help to report to lost and found? THANK YOU SOBS. SOB ????
","Lost and Found
SHARE:"
191,"Has anyone seen a black wallet, flip kind. 
Lost around science canteen, s16 or s17.
Time of lost: 30 October 11am to 12.30pm

Inside got matric card, ezlink and other impt card :(

If found, could you help return to lost and found 
or Contact me @ 96497183

I think i posted a similar confession just now but without much details :X
","Lost and Found
SHARE:"
192,"Hey #54193, thanks for the update!! but how do I access that lost and found system? :DD
","Lost and Found
SHARE:"
193,"Hi! I dropped my NUS student pass near YIH/UHC on Friday evening! My first name starts with E and ends with A. To the person who picked it up, would you mind being a kind soul and dropping me an email? 
You can locate my NUSmail by my name since we’re in the same Office365 organisation! Would really really appreciate it!!
","Lost and Found
SHARE:"
194,"To the person who left a paper bag with wrapped presents and a sheet of paper in the classroom at as8, I passed it to the guardhouse at as8 yesterday night. Please collect!
","Lost and Found
SHARE:"
195,"For confession #54170, i think i saw their items listed in the lost and found system.   
","Lost and Found
SHARE:"
196,"Hey friends, I left (Friday, 8pm) a Starbucks bags containing some snacks and a pair of white earphones in classroom AS8-04-01 (middle column somewhere in the middle row). If anyone happen to see it/give it to some building admin do you mind letting me know ????Please also have the snacks I just hope I'll be able to get the earphones back! Thanks a bunch! 
","Lost and Found
SHARE:"
197,"hihi if anyone picked up my matric card/concession card (ang zeng jin) please contact me @ 9091 3173, it was last seen at engin on tues(23/10/18)! thank you sooo much in advance
","Lost and Found
SHARE:"
198,"Omg, if someone found a lanyard with a matric card, ezlink card, and an estate card belonging to Alex Marcus Han Zhengyuan, please contact 97113051 thank you ????????
","Lost and Found
SHARE:"
199,"I lost a cute husky dog keychain that is about the size of a closed fist probably on an A2 bus this noon. The husky is grey. Please let me know if you have found it!
","Lost and Found
SHARE:"
200,"Please call me @ 8448 3041 if u found a pink wallet left in Starbucks yesterday afternoon around 5-6pm! It’s very important to meee!
","Lost and Found
SHARE:"
201,"Found a USB Flash Drive near Lee Kong Chian Natural History Museum. 
","Lost and Found
SHARE:"
202,"Left my ezlink card, the exact one in the picture, about 8.30pm 23/10/18 (yesterday) at the printer in engineering block. That printer is near the kopi kiosk/vending machines/long hallway leading to techno. Holla if you've seen it! Thanks <3
","Lost and Found
SHARE:"
203,"Hi did anyone see a blue standard adult ezlink card anywhere in clb? It has quite a lot of scratches on it. :"") 
","Lost and Found
SHARE:"
204,"We have this undergrad TA who is quiet and kinda adorable. 

Next week will be our last seminar together and I think it’s my last chance to confess to him. I know girls can make the first move these days but what do guys really think of girls who make the first move? Do we seem desparate?
","Lost and Found, Romance, Advice
SHARE:"
205,"Hi, anyone spotted a black coloured ""open and squeeze"" Puma bottle around engin E4, E3, E2 or EA (or anywhere else around engin), please return to the security post at either E5 or E3A.

I lost it around the afternoon after my lab in the morning at E4-03-07 (Digital Electronics Lab). My routes can be traced from E4-03-07 and to E3-06-11 and then to EA level 2. I only lost it this afternoon :(

My route was probably E4-03-07, then I took a lift to E4 level 5, walked past some study benches and LT1/2 and towards the toilets near E3-06-08 which is also near a water cooler which is next to a staircase landing. Then I proceeded to E3-06-11 for a tutorial I wanted to ""crash"", but the tutorial was cancelled so I went to EA level 2 (via passing by LT7) and then I realized my bottle was not with me when I was at EA.

Although it is just a water bottle, it is something I have grown sentimental towards over the course of a few months. I got it during a holiday to Melbourne during the summer break.

I know maybe it does sounds funny, but this water bottle is my favourite water bottle :/

Thanks in advance! :)

P.S. I have also reported to the online lost and found system found here: https://secure.repoapp.com/public_claims/BB20556C. I came across that after Googling ""NUS lost and found"" and came across this: http://www.nus.edu.sg/osa/services/lost-and-found.html.
","Lost and Found, Nostalgia
SHARE:"
206,"To whoever that took/saw my pink hoodie with the word Yejiapsa on the white strap, please return it back. It was LAST SEEN at the THIRD FLOOR of the CENTRAL LIBRARY around 6.30pm to 7pm.  It's very important to me... You can return it to the central library lost and found... I just need it back
","Lost and Found
SHARE:"
207,"Tey Wei Zhi A0183628W I found your matric card near the mrt pls comment here so I can return it to you 
","Lost and Found
SHARE:"
208,"Hi Ng Senn Wee Sherwin we found your wallet on bus 95, just leave a comment so we can get it back to you!
","Lost and Found
SHARE:"
209,"Jasmine Yeo, i left your purse at the security post near com2.
","Lost and Found
SHARE:"
210,"Hi Nathaniel Theodore Ling, I found your heart in CLB level 6. It's with me now. Come and claim it from me. xoxo
","Funny, Lost and Found
SHARE:"
211,"Hi Tristan Ho, your ic is with the library
","Lost and Found
SHARE:"
212,"Hi Jim Lim Ho Jie, you left your wallet on the study table in PGP discussion room and I passed it to the security guard. Ps. you have a cute tattoo
","Lost and Found
SHARE:"
213,"Original poster of #53423 here. The guy have returned me the eraser and all respects have been taken accounted for from the previous post. Press Love to give some love to the guy who returned my eraser.
#Eraserguy
","Lost and Found
SHARE:"
214,"To the girl who left your black CFG lanyard at LT6 (AXXXX763A) with your matric card and passion debit card/some cash inside, it's been brought to the Student Service Centre today (16th Oct) around 5pm. 

Hope you see this in time!
","Lost and Found
SHARE:"
215,"If anyone found a blue card holder with a NUS bus concession in FASS please bring it to a lost and found asap I get anxious when I lose things Thank You!
","Lost and Found
SHARE:"
216,"I lost my green wireless earpiece on the PGP basketball court on 14th Oct, around 10pm. you cant use it anyway because the charging case is with me. please return to the management office if you found it, you will be rewarded
","Lost and Found
SHARE:"
217,"I keep seeing so many hot and ideal girls walk by on campus yet I can only ever wonder why I never actually seem to get a chance to associate with these girls at all. 

Looks like the normal way of getting a girlfriend in SG is by first building a relationship. But to build that relationship, you need something to associate with her by (eg. mutual friends, groupmates, classmates). Now, isn't that just luck?

How do you get near your crush, when you don't even get the chance?! Is it all just pure luck on whether you get to be classmates/groupmates/CCAmates with that girl you admire? I try joining CCAs and going for random events, yet all my crushes are those girls who are strangers that just walk by me and prob from another class/faculty/CCA. Am I just plain unlucky? Is love in SG all just luck?
","Lost and Found, Rant
SHARE:"
